Country,Date,Attack_Type,Attack_Count,Avg_Severity
PRK,2024-05-02,Intrusion,61,1.8772816048455283
PRK,2024-05-03,DDoS,59,3.609056023775081
PRK,2024-05-03,Malware,59,3.90852478752771
PRK,2024-05-03,Intrusion,59,1.0028674348263191
PRK,2024-05-04,DDoS,128,1.6581014895712496
PRK,2024-05-04,Malware,128,1.9343217368894368
PRK,2024-05-04,Intrusion,128,2.053893782775393
PRK,2024-05-05,DDoS,60,1.4922084943612997
PRK,2024-05-05,Malware,60,4.9453996917766485
PRK,2024-05-05,Intrusion,60,2.2608669495091442
PRK,2024-05-06,DDoS,61,1.4279650446984933
PRK,2024-05-06,Malware,61,3.8778398706798876
PRK,2024-05-06,Intrusion,61,4.4182746561305635
PRK,2024-05-07,DDoS,60,1.0836380493409399
PRK,2024-05-07,Malware,60,1.8923600737814232
PRK,2024-05-07,Intrusion,60,1.2260627631870293
PRK,2024-05-08,DDoS,61,2.7260324793905695
PRK,2024-05-08,Malware,61,1.9196734834465303
PRK,2024-05-08,Intrusion,61,3.0637835141016936
PRK,2024-05-09,DDoS,62,4.762149204411791
PRK,2024-05-09,Malware,62,4.6237758717050585
PRK,2024-05-09,Intrusion,62,3.267224420041864
PRK,2024-05-10,DDoS,61,2.5245875281389423
PRK,2024-05-10,Malware,61,2.647409132577988
PRK,2024-05-10,Intrusion,61,3.910317288539776
PRK,2024-05-11,DDoS,58,4.426919786023589
PRK,2024-05-11,Malware,58,4.776379143721458
PRK,2024-05-11,Intrusion,58,2.3437846135157354
PRK,2024-05-12,DDoS,57,1.3802261473302577
PRK,2024-05-12,Malware,57,1.801876191065436
PRK,2024-05-12,Intrusion,57,2.6538630668406404
PRK,2024-05-13,DDoS,61,4.506241963154871
PRK,2024-05-13,Malware,61,1.6331450242363923
PRK,2024-05-13,Intrusion,61,2.822643286212368
PRK,2024-05-14,DDoS,58,3.7674556326433777
PRK,2024-05-14,Malware,58,2.532277478906027
PRK,2024-05-14,Intrusion,58,4.476396274898914
PRK,2024-05-15,DDoS,57,2.758031121790207
PRK,2024-05-15,Malware,57,1.2689625362081465
PRK,2024-05-15,Intrusion,57,2.85875787378066
PRK,2024-05-16,DDoS,60,3.458164072885262
PRK,2024-05-16,Malware,60,4.328649814916473
PRK,2024-05-16,Intrusion,60,2.9760466823972225
PRK,2024-05-17,DDoS,61,1.0545593833435243
PRK,2024-05-17,Malware,61,2.2128781868743648
PRK,2024-05-17,Intrusion,61,3.79196188599117
PRK,2024-05-18,DDoS,59,2.1830113384813177
PRK,2024-05-18,Malware,59,2.9826156835329884
PRK,2024-05-18,Intrusion,59,2.6844756177363265
PRK,2024-05-19,DDoS,63,1.925394852800602
PRK,2024-05-19,Malware,63,1.5454844201178335
PRK,2024-05-19,Intrusion,63,1.7867542329248525
PRK,2024-05-20,DDoS,60,1.7925229672943082
PRK,2024-05-20,Malware,60,1.0368035905015178
PRK,2024-05-20,Intrusion,60,3.509033602543913
PRK,2024-05-21,DDoS,58,4.892578845707634
PRK,2024-05-21,Malware,58,1.7748682031051914
PRK,2024-05-21,Intrusion,58,2.3833142812383756
PRK,2024-05-22,DDoS,61,1.0338059842498422
PRK,2024-05-22,Malware,61,4.356831812157836
PRK,2024-05-22,Intrusion,61,1.1279778405772989
PRK,2024-05-23,DDoS,153,4.568297404374483
PRK,2024-05-23,Malware,153,3.1420876643438542
PRK,2024-05-23,Intrusion,153,3.1743822996451683
PRK,2024-05-24,DDoS,60,2.548200047739548
PRK,2024-05-24,Malware,60,3.588889133591422
PRK,2024-05-24,Intrusion,60,1.1790735547539475
PRK,2024-05-25,DDoS,61,2.8289216784781774
PRK,2024-05-25,Malware,61,3.1984892044241398
PRK,2024-05-25,Intrusion,61,4.5512705613432765
PRK,2024-05-26,DDoS,59,4.290591708775557
PRK,2024-05-26,Malware,59,1.8401893491682784
PRK,2024-05-26,Intrusion,59,2.5763345940401274
PRK,2024-05-27,DDoS,63,2.600621091461596
PRK,2024-05-27,Malware,63,1.6019819922903422
PRK,2024-05-27,Intrusion,63,3.01428029761422
PRK,2024-05-28,DDoS,59,2.766136041515588
PRK,2024-05-28,Malware,59,2.9624543035927964
PRK,2024-05-28,Intrusion,59,4.3950703411252565
PRK,2024-05-29,DDoS,59,2.961817634079139
PRK,2024-05-29,Malware,59,2.0307825927567187
PRK,2024-05-29,Intrusion,59,4.5397069873798666
PRK,2024-05-30,DDoS,59,1.8845904404427736
PRK,2024-05-30,Malware,59,2.0764790105520414
PRK,2024-05-30,Intrusion,59,4.212532355744983
PRK,2024-05-31,DDoS,60,4.96836874811528
PRK,2024-05-31,Malware,60,1.5214067188591671
PRK,2024-05-31,Intrusion,60,4.18427410158775
PRK,2024-06-01,DDoS,62,2.9688647331498674
PRK,2024-06-01,Malware,62,4.5226023098583115
PRK,2024-06-01,Intrusion,62,2.651644758356853
PRK,2024-06-02,DDoS,57,1.1971986496366798
PRK,2024-06-02,Malware,57,1.0093898954698126
PRK,2024-06-02,Intrusion,57,1.9791994920069036
PRK,2024-06-03,DDoS,57,1.4850595734365468
PRK,2024-06-03,Malware,57,1.4550478352181977
PRK,2024-06-03,Intrusion,57,2.643842432143613
PRK,2024-06-04,DDoS,62,3.848287968991722
PRK,2024-06-04,Malware,62,1.7138026963934991
PRK,2024-06-04,Intrusion,62,1.3183525894881698
PRK,2024-06-05,DDoS,120,2.042665530248407
PRK,2024-06-05,Malware,120,4.413385990434895
PRK,2024-06-05,Intrusion,120,4.4539658018512736
PRK,2024-06-06,DDoS,57,1.6753344266102803
PRK,2024-06-06,Malware,57,4.287205837016801
PRK,2024-06-06,Intrusion,57,4.077002236966347
PRK,2024-06-07,DDoS,61,2.348808140675811
PRK,2024-06-07,Malware,61,2.0500344170661764
PRK,2024-06-07,Intrusion,61,1.4875568483214359
PRK,2024-06-08,DDoS,63,3.341043502039386
PRK,2024-06-08,Malware,63,2.437355962063149
PRK,2024-06-08,Intrusion,63,2.901436270723474
PRK,2024-06-09,DDoS,63,3.564024229282805
PRK,2024-06-09,Malware,63,4.605036831186253
PRK,2024-06-09,Intrusion,63,1.6556810481877795
PRK,2024-06-10,DDoS,58,1.5634744158034453
PRK,2024-06-10,Malware,58,3.499775081631328
PRK,2024-06-10,Intrusion,58,3.915482037954383
PRK,2024-06-11,DDoS,120,2.1154877050438596
PRK,2024-06-11,Malware,120,4.800844823461721
PRK,2024-06-11,Intrusion,120,1.2530506872826992
PRK,2024-06-12,DDoS,58,1.22853087737332
PRK,2024-06-12,Malware,58,4.575096751047779
PRK,2024-06-12,Intrusion,58,3.1192362282802164
PRK,2024-06-13,DDoS,62,4.32629570364181
PRK,2024-06-13,Malware,62,1.601242489935875
PRK,2024-06-13,Intrusion,62,1.1543662477525354
PRK,2024-06-14,DDoS,63,2.25973290983573
PRK,2024-06-14,Malware,63,1.515915631708661
PRK,2024-06-14,Intrusion,63,2.873844948348346
PRK,2024-06-15,DDoS,63,1.1238824136900405
PRK,2024-06-15,Malware,63,2.099582633028351
PRK,2024-06-15,Intrusion,63,1.131199497107584
PRK,2024-06-16,DDoS,60,4.580400116264977
PRK,2024-06-16,Malware,60,4.930609645974277
PRK,2024-06-16,Intrusion,60,3.54819021401451
PRK,2024-06-17,DDoS,58,4.623397559997223
PRK,2024-06-17,Malware,58,3.064991292800242
PRK,2024-06-17,Intrusion,58,1.6149972484116724
PRK,2024-06-18,DDoS,111,4.029876202892412
PRK,2024-06-18,Malware,111,3.9268210908926062
PRK,2024-06-18,Intrusion,111,3.8367228151776187
PRK,2024-06-19,DDoS,63,1.8440267668301042
PRK,2024-06-19,Malware,63,3.75317199370902
PRK,2024-06-19,Intrusion,63,1.8788910004415875
PRK,2024-06-20,DDoS,63,4.1280073023757655
PRK,2024-06-20,Malware,63,4.135810072391363
PRK,2024-06-20,Intrusion,63,2.8130470901034386
PRK,2024-06-21,DDoS,60,4.354487184792227
PRK,2024-06-21,Malware,60,3.619103005137041
PRK,2024-06-21,Intrusion,60,1.9137034092336807
PRK,2024-06-22,DDoS,63,2.2593646216349415
PRK,2024-06-22,Malware,63,1.467216430935808
PRK,2024-06-22,Intrusion,63,2.0926384814797805
PRK,2024-06-23,DDoS,60,2.8213149992344086
PRK,2024-06-23,Malware,60,4.63375019148906
PRK,2024-06-23,Intrusion,60,1.4179212670158323
PRK,2024-06-24,DDoS,61,3.749132017652511
PRK,2024-06-24,Malware,61,1.3830167946534306
PRK,2024-06-24,Intrusion,61,4.690289619623201
PRK,2024-06-25,DDoS,58,2.454902084542737
PRK,2024-06-25,Malware,58,4.026154333981227
PRK,2024-06-25,Intrusion,58,2.029461833606536
PRK,2024-06-26,DDoS,60,1.1588448302889889
PRK,2024-06-26,Malware,60,4.357632150437087
PRK,2024-06-26,Intrusion,60,2.792683388085274
PRK,2024-06-27,DDoS,60,1.8849512792267347
PRK,2024-06-27,Malware,60,3.708294850633792
PRK,2024-06-27,Intrusion,60,4.088961103573107
PRK,2024-06-28,DDoS,62,3.470907696247177
PRK,2024-06-28,Malware,62,2.8253036952895942
PRK,2024-06-28,Intrusion,62,4.576365477031382
PRK,2024-06-29,DDoS,64,4.3672348361152755
PRK,2024-06-29,Malware,64,4.205408233080995
PRK,2024-06-29,Intrusion,64,2.642019285393426
PRK,2024-06-30,DDoS,64,2.624328530239084
PRK,2024-06-30,Malware,64,4.30486950310088
PRK,2024-06-30,Intrusion,64,1.9105301432775694
PRK,2024-07-01,DDoS,58,4.22438699184299
PRK,2024-07-01,Malware,58,2.413909900513515
PRK,2024-07-01,Intrusion,58,3.5688385480107896
PRK,2024-07-02,DDoS,64,1.4371177814726397
PRK,2024-07-02,Malware,64,4.177536900371425
PRK,2024-07-02,Intrusion,64,1.3958744936348273
PRK,2024-07-03,DDoS,64,4.420437687989761
PRK,2024-07-03,Malware,64,2.385877148314669
PRK,2024-07-03,Intrusion,64,4.892181398056644
PRK,2024-07-04,DDoS,148,2.073104081814227
PRK,2024-07-04,Malware,148,1.1639128889995618
PRK,2024-07-04,Intrusion,148,3.8202531368215165
PRK,2024-07-05,DDoS,59,1.4030113758383052
PRK,2024-07-05,Malware,59,3.8300912759121712
PRK,2024-07-05,Intrusion,59,1.124699636447685
PRK,2024-07-06,DDoS,64,1.554610116453215
PRK,2024-07-06,Malware,64,1.5092475149869
PRK,2024-07-06,Intrusion,64,1.702689191874338
PRK,2024-07-07,DDoS,150,3.772677441015384
PRK,2024-07-07,Malware,150,4.205486141854546
PRK,2024-07-07,Intrusion,150,2.590539942931012
PRK,2024-07-08,DDoS,65,1.9379360271326798
PRK,2024-07-08,Malware,65,2.9225921132496357
PRK,2024-07-08,Intrusion,65,3.207314934136674
PRK,2024-07-09,DDoS,61,2.028474015994778
PRK,2024-07-09,Malware,61,4.7946163236119625
PRK,2024-07-09,Intrusion,61,1.6790339928285434
PRK,2024-07-10,DDoS,178,1.0594244900300152
PRK,2024-07-10,Malware,178,2.9245027672673825
PRK,2024-07-10,Intrusion,178,2.333471352466251
PRK,2024-07-11,DDoS,61,3.282658315923156
PRK,2024-07-11,Malware,61,2.742356632050836
PRK,2024-07-11,Intrusion,61,2.65938740120638
PRK,2024-07-12,DDoS,63,3.7435051003458586
PRK,2024-07-12,Malware,63,4.3330851281433915
PRK,2024-07-12,Intrusion,63,1.9998359249579822
PRK,2024-07-13,DDoS,58,3.3407791415714154
PRK,2024-07-13,Malware,58,2.478951243490755
PRK,2024-07-13,Intrusion,58,2.9442301676107236
PRK,2024-07-14,DDoS,66,1.5673775904679408
PRK,2024-07-14,Malware,66,1.8552048426509313
PRK,2024-07-14,Intrusion,66,1.4220545856048044
PRK,2024-07-15,DDoS,64,3.642909572436606
PRK,2024-07-15,Malware,64,4.802425486319491
PRK,2024-07-15,Intrusion,64,3.918713654588965
PRK,2024-07-16,DDoS,60,4.536980695715817
PRK,2024-07-16,Malware,60,4.450700651782903
PRK,2024-07-16,Intrusion,60,2.7732812830907947
PRK,2024-07-17,DDoS,62,4.904313329890075
PRK,2024-07-17,Malware,62,3.129217455392665
PRK,2024-07-17,Intrusion,62,4.621287313504359
PRK,2024-07-18,DDoS,62,1.7642074748347314
PRK,2024-07-18,Malware,62,2.7630197737652713
PRK,2024-07-18,Intrusion,62,3.339027233349219
PRK,2024-07-19,DDoS,64,4.953048460572747
PRK,2024-07-19,Malware,64,2.5554059858964657
PRK,2024-07-19,Intrusion,64,1.1896625445603397
PRK,2024-07-20,DDoS,59,3.4175228763312324
PRK,2024-07-20,Malware,59,1.7941714354728067
PRK,2024-07-20,Intrusion,59,2.9793138264856807
PRK,2024-07-21,DDoS,64,4.081647148274575
PRK,2024-07-21,Malware,64,2.998473647995048
PRK,2024-07-21,Intrusion,64,2.2208581205154365
PRK,2024-07-22,DDoS,110,3.6534504438259714
PRK,2024-07-22,Malware,110,2.632950077385195
PRK,2024-07-22,Intrusion,110,2.1218528968186097
PRK,2024-07-23,DDoS,65,1.9687337823750708
PRK,2024-07-23,Malware,65,1.6868399558947527
PRK,2024-07-23,Intrusion,65,3.119335555848281
PRK,2024-07-24,DDoS,58,3.51562057969446
PRK,2024-07-24,Malware,58,1.471754699496934
PRK,2024-07-24,Intrusion,58,3.6197644182692863
PRK,2024-07-25,DDoS,64,1.000971737738051
PRK,2024-07-25,Malware,64,1.5077442306967055
PRK,2024-07-25,Intrusion,64,4.734461511340376
PRK,2024-07-26,DDoS,58,1.9344361281449474
PRK,2024-07-26,Malware,58,4.113487618181965
PRK,2024-07-26,Intrusion,58,3.434286372695897
PRK,2024-07-27,DDoS,134,2.4944226381362364
PRK,2024-07-27,Malware,134,3.725842450068685
PRK,2024-07-27,Intrusion,134,1.2541428896956743
PRK,2024-07-28,DDoS,61,4.855270644752721
PRK,2024-07-28,Malware,61,3.155923497800482
PRK,2024-07-28,Intrusion,61,2.1515180133393783
PRK,2024-07-29,DDoS,62,3.8141133607261217
PRK,2024-07-29,Malware,62,3.579424173718907
PRK,2024-07-29,Intrusion,62,2.4957548544150985
PRK,2024-07-30,DDoS,203,1.0888112519514013
PRK,2024-07-30,Malware,203,2.214895406527303
PRK,2024-07-30,Intrusion,203,4.684277945198326
PRK,2024-07-31,DDoS,64,2.0090113354206816
PRK,2024-07-31,Malware,64,3.1368816397249892
PRK,2024-07-31,Intrusion,64,4.295206999682152
PRK,2024-08-01,DDoS,67,4.772082838582945
PRK,2024-08-01,Malware,67,4.180291524724656
PRK,2024-08-01,Intrusion,67,1.7250010222062078
PRK,2024-08-02,DDoS,62,2.5398348905502286
PRK,2024-08-02,Malware,62,2.6091787123052748
PRK,2024-08-02,Intrusion,62,4.1331603697554655
PRK,2024-08-03,DDoS,128,1.5066234913887757
PRK,2024-08-03,Malware,128,2.6825209475152776
PRK,2024-08-03,Intrusion,128,2.923766432337214
PRK,2024-08-04,DDoS,66,2.4527564948649
PRK,2024-08-04,Malware,66,1.2090746702463862
PRK,2024-08-04,Intrusion,66,3.742154482250493
PRK,2024-08-05,DDoS,64,1.779175210575707
PRK,2024-08-05,Malware,64,4.264134009208274
PRK,2024-08-05,Intrusion,64,4.210242992606512
PRK,2024-08-06,DDoS,63,2.193802644591042
PRK,2024-08-06,Malware,63,3.5523709031858095
PRK,2024-08-06,Intrusion,63,2.1526085431096122
PRK,2024-08-07,DDoS,63,3.9220586161053066
PRK,2024-08-07,Malware,63,1.1613009588838028
PRK,2024-08-07,Intrusion,63,1.3790738841383758
PRK,2024-08-08,DDoS,66,1.6117727459017046
PRK,2024-08-08,Malware,66,1.2759600348418378
PRK,2024-08-08,Intrusion,66,4.983209471119674
PRK,2024-08-09,DDoS,66,1.597072050676989
PRK,2024-08-09,Malware,66,1.9639850319836718
PRK,2024-08-09,Intrusion,66,4.744502286160539
PRK,2024-08-10,DDoS,64,2.4592723852314275
PRK,2024-08-10,Malware,64,4.493565831636877
PRK,2024-08-10,Intrusion,64,2.57996108219613
PRK,2024-08-11,DDoS,64,1.8291300901989422
PRK,2024-08-11,Malware,64,2.511187295637646
PRK,2024-08-11,Intrusion,64,2.266737424067704
PRK,2024-08-12,DDoS,61,2.1583308186829084
PRK,2024-08-12,Malware,61,3.3087989856902458
PRK,2024-08-12,Intrusion,61,1.2635686601278908
PRK,2024-08-13,DDoS,59,2.629621086445395
PRK,2024-08-13,Malware,59,4.747797015634782
PRK,2024-08-13,Intrusion,59,2.5090079428627816
PRK,2024-08-14,DDoS,62,2.0203488896855926
PRK,2024-08-14,Malware,62,1.508134303892927
PRK,2024-08-14,Intrusion,62,1.2341464003202005
PRK,2024-08-15,DDoS,63,1.6306441071876319
PRK,2024-08-15,Malware,63,1.6960417920644968
PRK,2024-08-15,Intrusion,63,4.0430372335478
PRK,2024-08-16,DDoS,66,3.2312405029417377
PRK,2024-08-16,Malware,66,2.517845522373859
PRK,2024-08-16,Intrusion,66,3.026199999634189
PRK,2024-08-17,DDoS,67,2.2534707778291128
PRK,2024-08-17,Malware,67,2.180435440737141
PRK,2024-08-17,Intrusion,67,3.933607397339623
PRK,2024-08-18,DDoS,67,1.7703265298341115
PRK,2024-08-18,Malware,67,1.3904750421405958
PRK,2024-08-18,Intrusion,67,4.591183225568104
PRK,2024-08-19,DDoS,59,3.2052695626512566
PRK,2024-08-19,Malware,59,2.438172578080014
PRK,2024-08-19,Intrusion,59,1.5032093453842053
PRK,2024-08-20,DDoS,65,3.1005634070785186
PRK,2024-08-20,Malware,65,1.8119742367647889
PRK,2024-08-20,Intrusion,65,2.8074761786091114
PRK,2024-08-21,DDoS,65,3.3617044124315654
PRK,2024-08-21,Malware,65,1.3876693082679794
PRK,2024-08-21,Intrusion,65,3.1920859889165403
PRK,2024-08-22,DDoS,65,4.1708136231230055
PRK,2024-08-22,Malware,65,3.516470314537067
PRK,2024-08-22,Intrusion,65,1.610632658163135
PRK,2024-08-23,DDoS,63,3.7093673843260655
PRK,2024-08-23,Malware,63,1.0977075317625329
PRK,2024-08-23,Intrusion,63,2.6469906703609727
PRK,2024-08-24,DDoS,63,3.6776482570145737
PRK,2024-08-24,Malware,63,1.8645432492436829
PRK,2024-08-24,Intrusion,63,3.363487691897034
PRK,2024-08-25,DDoS,128,4.191209488834431
PRK,2024-08-25,Malware,128,4.6858309448661215
PRK,2024-08-25,Intrusion,128,4.91402386773076
PRK,2024-08-26,DDoS,64,3.4909651055099102
PRK,2024-08-26,Malware,64,2.6513575910356257
PRK,2024-08-26,Intrusion,64,4.439417961340487
PRK,2024-08-27,DDoS,61,4.924117956460305
PRK,2024-08-27,Malware,61,3.454831878174989
PRK,2024-08-27,Intrusion,61,4.174149608915323
PRK,2024-08-28,DDoS,60,1.7338315390354602
PRK,2024-08-28,Malware,60,4.033614692136813
PRK,2024-08-28,Intrusion,60,1.0879460881572944
PRK,2024-08-29,DDoS,66,1.0557960747676458
PRK,2024-08-29,Malware,66,3.6284753562450933
PRK,2024-08-29,Intrusion,66,2.4603756809272235
PRK,2024-08-30,DDoS,60,3.784125627956455
PRK,2024-08-30,Malware,60,2.3699008767452168
PRK,2024-08-30,Intrusion,60,1.4318497924433422
PRK,2024-08-31,DDoS,62,3.3557440902501914
PRK,2024-08-31,Malware,62,3.082621414936446
PRK,2024-08-31,Intrusion,62,3.96880403648453
PRK,2024-09-01,DDoS,64,2.6897831601235165
PRK,2024-09-01,Malware,64,2.5923487129449234
PRK,2024-09-01,Intrusion,64,1.1057876103906699
PRK,2024-09-02,DDoS,63,4.904080630097977
PRK,2024-09-02,Malware,63,4.494222304908355
PRK,2024-09-02,Intrusion,63,2.3175122681368707
PRK,2024-09-03,DDoS,67,4.389186982141975
PRK,2024-09-03,Malware,67,2.7650973470002747
PRK,2024-09-03,Intrusion,67,1.0718314550006038
PRK,2024-09-04,DDoS,63,3.0415708853948265
PRK,2024-09-04,Malware,63,4.877757502703513
PRK,2024-09-04,Intrusion,63,3.772838168875471
PRK,2024-09-05,DDoS,61,1.7574435031674511
PRK,2024-09-05,Malware,61,4.0852925728674006
PRK,2024-09-05,Intrusion,61,4.3657590398249795
PRK,2024-09-06,DDoS,67,3.5776926785192664
PRK,2024-09-06,Malware,67,1.1133498015335386
PRK,2024-09-06,Intrusion,67,4.314121038326034
PRK,2024-09-07,DDoS,61,2.0361405764133886
PRK,2024-09-07,Malware,61,3.834706879862028
PRK,2024-09-07,Intrusion,61,1.8594184256999924
PRK,2024-09-08,DDoS,69,1.804546170361509
PRK,2024-09-08,Malware,69,1.714515507017198
PRK,2024-09-08,Intrusion,69,2.350991986939389
PRK,2024-09-09,DDoS,62,3.0341555659908317
PRK,2024-09-09,Malware,62,2.9070155020333126
PRK,2024-09-09,Intrusion,62,2.0826984238611574
PRK,2024-09-10,DDoS,69,3.4204064889486028
PRK,2024-09-10,Malware,69,2.5829793193894175
PRK,2024-09-10,Intrusion,69,2.194688629550199
PRK,2024-09-11,DDoS,60,3.986973231192639
PRK,2024-09-11,Malware,60,4.431062193489769
PRK,2024-09-11,Intrusion,60,2.979931178849844
PRK,2024-09-12,DDoS,68,3.7848857444850896
PRK,2024-09-12,Malware,68,1.824295119748701
PRK,2024-09-12,Intrusion,68,2.764918676366867
PRK,2024-09-13,DDoS,68,4.30123360969193
PRK,2024-09-13,Malware,68,1.5037625641900023
PRK,2024-09-13,Intrusion,68,4.612390028197239
PRK,2024-09-14,DDoS,65,2.8583310577569843
PRK,2024-09-14,Malware,65,3.9774728172159626
PRK,2024-09-14,Intrusion,65,3.477780295272613
PRK,2024-09-15,DDoS,62,2.727220403143648
PRK,2024-09-15,Malware,62,4.1432339369774
PRK,2024-09-15,Intrusion,62,2.849827268260592
PRK,2024-09-16,DDoS,137,2.9454884033005904
PRK,2024-09-16,Malware,137,2.850477087734918
PRK,2024-09-16,Intrusion,137,4.140287446254051
PRK,2024-09-17,DDoS,64,3.217956457284683
PRK,2024-09-17,Malware,64,1.7191912539803016
PRK,2024-09-17,Intrusion,64,2.871032923830318
PRK,2024-09-18,DDoS,179,4.01194477215674
PRK,2024-09-18,Malware,179,4.244650415516529
PRK,2024-09-18,Intrusion,179,1.1313019952769605
PRK,2024-09-19,DDoS,62,3.5864845346302214
PRK,2024-09-19,Malware,62,4.320130734512299
PRK,2024-09-19,Intrusion,62,1.1970946143310859
PRK,2024-09-20,DDoS,66,3.193603746967647
PRK,2024-09-20,Malware,66,1.7892558823042397
PRK,2024-09-20,Intrusion,66,2.2690208657988
PRK,2024-09-21,DDoS,62,3.1234361371539032
PRK,2024-09-21,Malware,62,1.2067427196445273
PRK,2024-09-21,Intrusion,62,1.6341446339996941
PRK,2024-09-22,DDoS,69,1.5304159629872442
PRK,2024-09-22,Malware,69,1.9335850778325079
PRK,2024-09-22,Intrusion,69,2.8134824224166293
PRK,2024-09-23,DDoS,67,4.054441918456634
PRK,2024-09-23,Malware,67,2.789329706664751
PRK,2024-09-23,Intrusion,67,4.159458484142155
PRK,2024-09-24,DDoS,64,1.4523989576952898
PRK,2024-09-24,Malware,64,1.6253257535713543
PRK,2024-09-24,Intrusion,64,2.7481349017990833
PRK,2024-09-25,DDoS,62,3.9741770785491783
PRK,2024-09-25,Malware,62,3.3229485591894075
PRK,2024-09-25,Intrusion,62,2.552532324008997
PRK,2024-09-26,DDoS,68,1.9073484093019806
PRK,2024-09-26,Malware,68,3.302004073876236
PRK,2024-09-26,Intrusion,68,2.69375521959917
PRK,2024-09-27,DDoS,61,1.6827097412089347
PRK,2024-09-27,Malware,61,3.651625009378263
PRK,2024-09-27,Intrusion,61,4.410154963423868
PRK,2024-09-28,DDoS,65,2.9660569033273063
PRK,2024-09-28,Malware,65,4.902109316083607
PRK,2024-09-28,Intrusion,65,2.3329669622029106
PRK,2024-09-29,DDoS,66,1.3607828008009775
PRK,2024-09-29,Malware,66,3.4240600099177727
PRK,2024-09-29,Intrusion,66,1.3585270932184716
PRK,2024-09-30,DDoS,130,3.8626506082892456
PRK,2024-09-30,Malware,130,4.152639152542825
PRK,2024-09-30,Intrusion,130,3.8164174430865474
PRK,2024-10-01,DDoS,63,2.7996511243420215
PRK,2024-10-01,Malware,63,4.43349351904425
PRK,2024-10-01,Intrusion,63,4.827342670172252
PRK,2024-10-02,DDoS,71,4.7261401966210475
PRK,2024-10-02,Malware,71,3.33333163995407
PRK,2024-10-02,Intrusion,71,3.1535367475857328
PRK,2024-10-03,DDoS,59,1.8371510461204794
PRK,2024-10-03,Malware,59,1.0148786432722368
PRK,2024-10-03,Intrusion,59,1.966024907424245
PRK,2024-10-04,DDoS,60,2.51983980903901
PRK,2024-10-04,Malware,60,2.793940912010535
PRK,2024-10-04,Intrusion,60,4.922592878256198
PRK,2024-10-05,DDoS,68,2.8087317574404316
PRK,2024-10-05,Malware,68,1.5340622054112782
PRK,2024-10-05,Intrusion,68,1.1918309297479506
PRK,2024-10-06,DDoS,67,3.2827327002879145
PRK,2024-10-06,Malware,67,4.04281922417558
PRK,2024-10-06,Intrusion,67,1.5994511955462065
PRK,2024-10-07,DDoS,67,2.014569897365502
PRK,2024-10-07,Malware,67,1.9122472676000797
PRK,2024-10-07,Intrusion,67,1.046104056211941
PRK,2024-10-08,DDoS,69,2.2370724459987814
PRK,2024-10-08,Malware,69,1.4675150423637562
PRK,2024-10-08,Intrusion,69,4.94343376164375
PRK,2024-10-09,DDoS,61,1.5212957868093127
PRK,2024-10-09,Malware,61,1.796329251311831
PRK,2024-10-09,Intrusion,61,3.350812913365906
PRK,2024-10-10,DDoS,65,4.4497365205646275
PRK,2024-10-10,Malware,65,4.845998716948589
PRK,2024-10-10,Intrusion,65,1.9869896826695235
PRK,2024-10-11,DDoS,69,1.0885378041179883
PRK,2024-10-11,Malware,69,3.562840898908886
PRK,2024-10-11,Intrusion,69,2.6557042322103555
PRK,2024-10-12,DDoS,70,1.827348442466434
PRK,2024-10-12,Malware,70,3.6160923106350418
PRK,2024-10-12,Intrusion,70,2.6648681241292578
PRK,2024-10-13,DDoS,61,3.756436325947296
PRK,2024-10-13,Malware,61,3.2602891321467746
PRK,2024-10-13,Intrusion,61,4.434688219717985
PRK,2024-10-14,DDoS,60,4.142666407777824
PRK,2024-10-14,Malware,60,3.694067147269036
PRK,2024-10-14,Intrusion,60,1.4600437473123913
PRK,2024-10-15,DDoS,64,2.7661891555193217
PRK,2024-10-15,Malware,64,4.779939142223372
PRK,2024-10-15,Intrusion,64,1.5664454024715972
PRK,2024-10-16,DDoS,62,2.527920181851784
PRK,2024-10-16,Malware,62,4.827258682363511
PRK,2024-10-16,Intrusion,62,2.319899581161106
PRK,2024-10-17,DDoS,132,4.605943404402996
PRK,2024-10-17,Malware,132,2.0815329412426253
PRK,2024-10-17,Intrusion,132,4.214167107305711
PRK,2024-10-18,DDoS,167,2.0106520086851294
PRK,2024-10-18,Malware,167,2.7471086772932787
PRK,2024-10-18,Intrusion,167,3.0807229462670387
PRK,2024-10-19,DDoS,69,1.061059358584119
PRK,2024-10-19,Malware,69,1.8805169767901067
PRK,2024-10-19,Intrusion,69,2.127747537367034
PRK,2024-10-20,DDoS,63,1.6844099136536075
PRK,2024-10-20,Malware,63,4.4930174267666905
PRK,2024-10-20,Intrusion,63,3.8196445309253444
PRK,2024-10-21,DDoS,61,3.6003698045597257
PRK,2024-10-21,Malware,61,3.6146259056224816
PRK,2024-10-21,Intrusion,61,4.824884694574511
PRK,2024-10-22,DDoS,67,1.9917297992232288
PRK,2024-10-22,Malware,67,4.711165917501262
PRK,2024-10-22,Intrusion,67,4.728535661593132
PRK,2024-10-23,DDoS,59,4.063053284190159
PRK,2024-10-23,Malware,59,1.3659318317185885
PRK,2024-10-23,Intrusion,59,3.0555033391129345
PRK,2024-10-24,DDoS,61,1.724872174454469
PRK,2024-10-24,Malware,61,4.24121319649333
PRK,2024-10-24,Intrusion,61,1.5401525467221897
